1533	1894	-1057
1534	1907	-1058
1537	1926	-1057
1532	1933	-1054
1529	1942	-1056
1527	1967	-1059
1523	1977.5	-1055
1530	1971	-1051
1517	1983	-1053
1528	1997	-1051
2165	-1031	-1043
2167	-1022	-1047
2169	-1015	-1049
2169	-1005	-1043
2170	-998	-1042
2175	-989	-1050
2175	-976	-1042.5
2170	-969	-1047
2166	-959	-1045
2158	-946	-1041
2172	-944	-1042
2159	-930	-1050
2161	-930	-1041
2164	-913	-1047
2159	-902	-1046
2154	-883	-1046
2134.5	-837	-1046.5
2126	-779	-1043
2116	-758	-1049
2114	-750	-1046
2116	-670	-1043
2099	-657	-1045
2108	-652	-1043
2100	-641	-1041
2101	-650	-1049
2092	-634.5	-1047
2054	-466	-1050
2050	-457	-1050
2052.5	-446	-1048
2048	-434	-1044
2022.5	-316.5	-1045.5
2012	-304	-1046
2014	-298	-1046
2005	-265.5	-1042
2000	-248	-1043
2000.5	-237	-1043
1982	-150	-1041
1973	-115	-1048
1980	-116	-1042
1970	-101	-1046
1968	-74	-1044
1977	-67	-1047
1957	-52	-1043
1970	-60	-1041
1960	-46	-1042
1935	75	-1048.67
1934.5	87	-1043
1934.5	94	-1049
1921	118	-1043
1919	125	-1042
1928	122	-1048
1920	141	-1047
1905	167	-1050
1911	167	-1045
1926	165	-1049
1689	1215	-1046
1683	1237	-1045
1673	1291	-1045
1676	1303	-1045
1666	1313	-1049
1664	1367	-1046
1665.5	1378	-1046.5
1654	1388	-1049
1656	1390	-1041
1646.67	1413.67	-1045.67
1626	1517	-1047
1633	1511	-1041
1621	1544	-1047
1615	1561	-1047
1613	1591	-1048
1609	1610	-1050
1610	1611	-1041
1607	1620	-1046
1594	1665	-1044
1592	1674	-1050
1589	1683	-1042
1596	1702	-1049
1575	1738	-1047
1572	1759	-1049
1568	1768	-1047
1567	1778	-1043
1562	1785	-1049
1570	1794	-1044
1565	1814	-1050
1577	1815	-1045
1559	1820	-1042
1552	1836	-1044
1548	1845	-1044
1544	1854	-1044
1544	1866	-1045
1539	1873	-1044
1535	1896	-1048
1542	1890	-1047
1535	1909	-1048
1530	1987	-1044
2167	-1022	-1037
2168	-1014	-1039
2169	-1005	-1033
2172	-998	-1033
2176	-990	-1040
2171	-979	-1034
2162	-948	-1033
2160.5	-925.5	-1035
2153	-909	-1033
2157	-884	-1038
2137	-850	-1040
2114	-758	-1039
2112	-750	-1036
2099	-657	-1036
2099	-641	-1032
2096	-632	-1039
2052	-465	-1039
2050.5	-457	-1036
2053.5	-446.5	-1039
2053	-435	-1037
2011	-311	-1031
2022	-320	-1037
2017	-304	-1039
2013	-298	-1037
2006	-269	-1032
2012	-263	-1038
2008	-255	-1034
2003.5	-244.5	-1036.5
2002	-234	-1032
1985	-150	-1034
1973	-123	-1040
1970.5	-105	-1038
1966	-74	-1034
1966	-67	-1032
1961	-52	-1036
1960	-46	-1033
1962.5	-35.5	-1035.5
1928.5	78	-1036
1937.5	73.5	-1039.5
1927	89	-1031
1932.67	83	-1033.67
1931	93.3333	-1035.67
1922	118	-1035
1922.67	125.333	-1036.33
1917.67	144.667	-1036.67
1924	155.5	-1037
1915	168	-1038
1922	165	-1038
1691	1217	-1038
1685	1239	-1037
1674	1292	-1036
1669	1307	-1031
1674	1301	-1035
1662	1365	-1035
1656	1394	-1036
1650	1413	-1033
1627	1517	-1038
1625	1537	-1040
1624	1546	-1039
1608	1621	-1037
1598	1669	-1037
1591	1685	-1034
1593	1699	-1037
1588	1716	-1039
1578	1730	-1034
1572	1784	-1037
1573	1798	-1037
1566	1815	-1040
1555	1827.5	-1035.5
1560	1821	-1033
1552	1837	-1035
1550	1847	-1035
1547	1858	-1036
1546	1868	-1036
1540	1875	-1035
1535	1881	-1032
1537	1899	-1040
1536	1911	-1039
1537	1969	-1037
1528	1970	-1040
1528	1984	-1033
2168	-1023	-1027
2170	-1015	-1030
2169	-1005	-1023
2172	-998	-1023
2175	-990	-1030
2168	-978	-1022
2170	-969	-1028
2166	-959	-1030
2162	-948	-1023
2161.5	-934.5	-1024
2159	-920	-1028
2151	-908	-1022
2152	-882	-1025
2132	-849	-1028
2118	-776	-1029
2126	-779	-1024
2122	-761	-1023
2117	-759	-1030
2114	-746	-1024.5
2123	-737	-1021
2112	-669	-1022
2095	-655	-1024
2102	-642	-1023
2095.5	-632.5	-1025.5
2053	-465.5	-1026
2051	-457	-1023
2015	-312	-1024
2020	-319	-1027
2015	-304	-1029
2017	-298	-1030
2012	-270	-1026
2009	-262	-1027
2007	-249	-1029
2000	-240	-1027
1984	-150	-1024
1971	-123	-1030
1970	-115	-1028
1968	-105	-1027.5
1968	-74	-1026
1965	-67	-1023
1965	-57.6667	-1026.67
1961	-46	-1025
1962	-33	-1027
1928	78	-1023
1932	73.5	-1027.5
1931	87	-1024
1934.33	94.6667	-1025.33
1923	118	-1027
1919	125	-1025
1925	124	-1026.67
1918.67	135	-1027
1920	138	-1022
1917.5	145	-1028.5
1921	145	-1026
1919	155	-1027
1922	152	-1026.5
1916.4	164.6	-1025.8
1693	1218	-1021
1687	1240	-1029
1678	1295	-1029
1665	1368	-1028
1652	1415	-1025
1628	1507	-1029
1632	1501	-1027
1627	1517	-1029
1625	1536	-1030
1619	1597	-1023
1607	1608	-1030
1609	1610	-1021
1607	1620	-1026
1593	1688	-1026
1590	1695	-1025
1602	1697	-1021
1589	1707	-1024
1579	1731	-1025
1580	1767	-1024
1570	1781	-1025
1580	1793	-1022
1561	1809	-1026
1576	1813	-1024
1556	1828	-1021
1564	1826	-1025
1552	1836	-1024
1550	1847	-1026
1546	1856	-1025
1545	1867	-1025
1538	1873	-1024
1540	1887	-1025
1537	1898	-1030
1536	1911	-1029
1535	1994	-1028
2168	-1023	-1017
2166	-1013	-1018
2167	-1004	-1013
2170	-998	-1012
2176	-990	-1020
2169	-979	-1013
2171	-965.5	-1015.5
2165	-959	-1020
2157	-946	-1011
2173	-944	-1012
2156	-937	-1014
2157	-911	-1015
2120	-760	-1013
2113	-750	-1017
2123	-745	-1016
2099	-657	-1017
2097.5	-636.5	-1012
2053	-466	-1012
2055	-458	-1015
2021	-295	-1012.5
2013	-270	-1018
2010	-262	-1019
2005	-249	-1019
1987	-172	-1011
1986	-151	-1017
1971	-115	-1020
1968	-101	-1018
1971	-101	-1011
1971	-74	-1018
1975	-67	-1015
1964	-53	-1020
1970	-53	-1014
1961	-46	-1017
1936	69	-1011
1929	71	-1018
1931	71	-1011
1921	118	-1017
1921.5	126.5	-1018
1918	135	-1018
1920	135	-1015
1918.5	145	-1020
1920	141	-1012
1915.5	156	-1018.5
1916.5	166	-1015.5
1693	1218	-1012
1687	1240	-1020
1657	1333	-1011
1666	1350	-1020
1651	1414	-1015
1628	1507	-1019
1627	1518	-1019
1633	1511	-1013
1632	1522	-1013
1623	1535	-1020
1627	1544	-1017
1579	1731	-1015
1582	1746	-1012
1576	1802	-1019
1558	1819	-1012
1564	1813	-1019
1575	1812	-1014
1555	1827	-1011
1551	1835	-1013
1547	1857	-1016
1552	1850	-1017
1546	1868	-1016
1539	1874	-1014
1539	1886	-1015
1534	1895	-1018
1536.5	1904.5	-1014.5
1532	1990	-1015
2169	-1014	-1009
2169	-1005	-1004
2170	-997	-1002
2173.5	-985	-1007
2171	-970	-1008
2167	-960	-1001
2175	-954	-1010
2164	-932	-1004
2158	-929	-1010
2174	-927	-1005
2154	-910	-1004
2134.5	-845.5	-1007.5
2130	-780	-1006
2125	-762	-1005
2117	-752	-1010
2119	-736	-1009
2099	-665	-1006
2103	-658	-1010
2105	-643	-1006
2057	-459	-1008
2022	-299	-1005
2015.5	-270.5	-1006
2009	-262	-1010
2020	-264	-1006
2007	-249	-1006.5
1976	-150	-1003
1973	-102	-1003
1974	-74	-1007
1983	-68	-1006
1972	-53	-1007
1939	69	-1003
1935	71	-1004
1924	118	-1010
1930	119	-1005
1927	139	-1009
1920	141	-1003
1924.5	168.5	-1004.5
1692	1226	-1003
1687.5	1240	-1006
1663	1338	-1005
1662	1347	-1008
1660	1354	-1002
1654	1388	-1003
1657	1399	-1004
1653	1416	-1008
1660	1412	-1005
1637	1494	-1008
1637	1515	-1006
1634	1524	-1004
1626	1538	-1003
1623	1546	-1005
1622	1556	-1007
1606	1607.5	-1005
1591	1708	-1005
1589	1718	-1010
1577	1729	-1004
1577	1754	-1003
1577	1802	-1009
1558	1819	-1002
1562	1811	-1008
1573	1810	-1003
1550	1835	-1003
1551	1848	-1006
1545	1855	-1005
1545	1867	-1005
1542	1877	-1006
1539	1886	-1005
1538	1900	-1001
1537	1912	-1010
2166	-1013	-998
2169	-1005	-994
2175	-995	-992.5
2174	-989	-999
2169	-979	-993
2175	-972	-1000
2168	-960	-992
2174	-953	-999
2175	-945	-994
2171	-935	-997
2012	-270	-991
2015	-263	-995
1985.5	-171.5	-997.5
1981	-164	-996
1979	-158	-995
1980	-150	-996
1973	-102	-995
1977	-74	-996
1968	-53	-996
1937	69	-994
1939	71	-997
1938	96	-997
1930	119	-996
1928	122	-996
1933	127.5	-998
1922	138	-998
1919	141	-994
1931	166	-1000
1911	191	-995
1904	220	-991
1894	235.5	-992.5
1689	1233	-996
1693	1244	-996
1694	1254	-999
1664	1339	-997
1661	1346	-999
1660	1354	-993
1653.5	1392	-993
1652	1406	-991
1654	1417	-999
1631	1542	-996
1618	1552	-995
1589	1706	-994
1586	1714	-998
1575	1727	-993
1572	1735	-996
1561	1772	-1000
1564	1788	-991
1570	1782	-996
1557	1818	-991
1564	1812	-999
1554.5	1826	-995.5
1552	1836	-994
1548	1845	-994
1544	1854	-994
1536	1870	-992
1548	1871	-998
1540	1887	-996
1536	1904	-994
2167	-1014	-989
2170	-1006	-984
2176.5	-995.5	-983.5
2174	-981	-986
2174	-971	-990
2169	-961	-982
2168	-951	-987
2170	-943	-982
2162	-931	-983
2009	-256	-990
1999	-248	-989
2005	-249	-983
2012	-242	-989
1983.5	-150.5	-984.5
1975	-102	-987
1977	-74	-987
1976	-67	-985
1964	-53	-985
1936	69	-985
1942	72	-990
1941	92	-984
1930	119	-987
1928	126	-986
1931.33	124.333	-983.667
1921.5	138	-985
1918	143	-985.5
1926	169	-984
1916	191	-989
1921	215	-985
1909	221	-985
1898	233	-985
1695.5	1246	-984
1694	1254	-989
1664.5	1344	-990
1655.5	1393	-985
1654.5	1412.5	-986.5
1626	1538	-984
1620	1554	-987
1589	1707	-985
1585	1713	-988
1574	1726	-982
1572	1735	-986
1573	1749	-990
1564	1775	-982
1565	1789	-982
1559	1794	-984
1553	1800	-982
1550	1834	-983
1552	1849	-987
1545	1855	-985
1544	1866	-985
1539	1874	-984
1538	1885	-984
1533	1906	-987
2169	-1015	-980
2170	-1006	-975
2172	-999	-974
2180	-992	-973
2177	-982	-977
2182	-975	-974
2172	-970	-979
2168	-960	-972
2171	-952	-978
2171	-943	-972
2160	-930	-972
2170	-925	-974
2162	-913	-978
2170	-916	-972
2005	-241	-976
2015	-246	-976
1987	-151	-973
1975	-102	-978
1971	-74	-975
1964.5	-56.5	-977.5
1941	69	-979
1938	71	-980
1934	96	-978
1940	92	-975
1928	119	-978
1944.5	117	-974.5
1928	125	-978
1934.5	125.5	-974
1919	138	-971
1923	133.5	-976.5
1917	145	-977
1920	141	-977
1925	165	-979
1914.5	191	-975.5
1898	239	-974.5
1678	1295	-975
1656	1394	-976
1634	1492	-979
1595	1689	-978
1585	1702	-972
1584	1712	-978
1568	1743	-978
1576	1740	-979
1577	1754	-974
1567	1778	-974
1564	1788	-971
1559	1794	-974
1559	1807	-976
1555	1816	-975.5
1553	1824	-979
1550	1834	-973
1548	1844	-975
1546	1856	-976
1545	1867	-976
1539	1875	-975
1537	1884	-974
1538	1900	-980
1537	1911	-979
2170	-1015	-970
2170	-1006	-965
2172	-999	-964
2181	-993	-963
2174	-981	-966
2183	-975	-965
2165	-959	-961
2171	-952	-969
2174	-945	-964
2164	-932	-964
2011.5	-249.5	-964.5
1976.5	-102	-966
1962	-53	-967
1940.5	69	-965.5
1939	71	-963
1935.67	94.6667	-965.333
1927	118	-969
1922	138	-963
1919	145	-965
1924	142	-966.5
1924.5	166.5	-967.5
1914	191	-963
1916	215	-966
1903	240	-965
1676	1294	-965
1674.5	1306	-966
1658	1391	-968
1633	1491	-969
1633	1502	-962
1591	1685	-966
1585	1702	-963
1584	1712	-968
1567	1754	-968
1579	1756	-965
1567	1779	-965
1560	1795	-965
1571	1796	-966
1554	1801	-963
1553	1825	-970
1550	1835	-964
1548	1844	-965
1544	1853	-964
1543	1864	-964
1539	1875	-965
1536	1883	-964
1536	1897	-969
1531	1904	-966
1529	1916	-961
2169	-1015	-960
2171	-1016	-951
2169	-1005	-954
2175.5	-995	-953
2175	-977	-954
2176	-954.5	-956.5
2176	-945	-955
2159	-930	-952
2159	-912	-957
2131	-806	-951
2011	-270	-955
1978	-102	-954
1976	-74	-952
1964.5	-53	-955.5
1939	71	-955
1933	92	-954
1926	118	-956
1938	116	-958
1920	138	-954
1919	145	-952
1926	142	-955
1922.5	165	-956.5
1920	192	-957
1915	214	-957
1904	240	-957
1673	1309	-960
1679	1314	-955
1661	1394	-952
1659	1401	-959
1634.5	1492.5	-956
1621	1567	-956
1590	1684	-956
1589	1695	-958
1587	1704	-954
1574.5	1756.5	-958
1574	1761	-952
1568	1780	-956
1565	1795.5	-956
1555	1802	-954
1555	1815	-955.5
1549	1820	-957
1554	1826	-951
1548	1833	-953
1546	1842	-954
1546	1856	-956
1546	1868	-957
1540	1875	-955
1535	1881	-953
1534	1895	-958
1530	1903	-955
1531	1918	-952
2168	-1023	-949
2169	-1015	-941
2174.5	-1004	-946
2184	-994	-945
2168	-978	-944
2176	-972	-942
2158	-956	-948
2168	-960	-943
2169	-943	-942
2171	-935	-948
2164	-914	-950
2152	-883	-948
2160	-886	-942
2126	-788	-944
2129	-739	-948
2128	-722	-944
2116	-712	-948
2104	-682	-948
2015.5	-298	-945
2015	-229	-944
1998	-200	-949
1995	-179	-943
1989	-151	-948
1969	-102	-941
1971	-53	-946
1954.5	-5	-944.5
1931	91	-945
1926	118	-943
1932	116	-946
1926	123.5	-944
1922	138	-947
1921.5	143	-945
1924.5	167	-947
1923	192	-950
1913	214	-947
1659	1392	-942
1652	1406	-945
1660	1402	-950
1609	1587	-941
1615	1583	-943
1592	1686	-948
1590	1695	-948
1577	1754	-945
1574	1761	-943
1568	1779	-946
1560	1795	-945
1555	1803	-944
1546	1830	-942
1549	1846	-946
1544	1854	-945
1542	1864	-945
1537	1872	-944
1537	1884	-945
1534	1895	-948
1531	1905	-946
2353	-1847	-939
2358	-1838	-932
2166	-1032	-935
2168	-1023	-939
2173	-1017	-933
2171	-1006	-936
2175	-995	-934
2174	-981	-937
2163	-958	-931
2174	-945	-935
2172	-936	-939
2162	-887	-933
2125	-788	-934
2127.5	-776	-935
2129	-763	-932
2124	-737	-936
2114	-711	-938
2117	-695	-935
2107.5	-683	-935.5
2024.5	-295.5	-934
2009	-228	-932
1996	-179	-935
1970	-102	-933
1984	-82	-940
1963	-74	-937
1965	-67	-937
1967.5	-56.5	-936
1959	17	-935
1927	94	-936
1928	118	-936
1932	116	-934
1926.33	125	-935.667
1925	135	-937
1930	132	-936
1924	165	-936
1931	169	-935
1914	214	-939
1883.33	333	-936
1878	343	-932
1859	353	-938
1873	350	-937
1868	375	-932
1657	1391	-932
1655	1403.5	-938.5
1659	1412	-931
1613	1581	-932
1607	1597	-935
1595	1689	-940
1592	1710	-938
1584	1737	-931
1577	1753	-935
1575	1762	-934
1566	1778	-935
1565	1789	-933
1563	1799	-938
1559	1807	-937
1551	1811	-939
1551	1823	-935
1544	1839	-933
1552	1837	-936
1545	1855	-936
1537	1872	-934
1548	1870	-938
1540	1887	-936
1536	1898	-940
1532	1906	-937
2360	-1852	-930
2365	-1856	-921
2359	-1839	-921
2347	-1804	-928
2177	-1056	-923
2170	-1044	-924
2170	-1034	-927
2170.5	-1024.5	-925.5
2171	-1016	-922
2173	-1007	-927
2173	-999	-925
2180	-992	-924
2174	-981	-927
2169	-965	-927
2170	-934	-928
2159	-885	-922
2120	-786	-923
2127	-780	-930
2133	-774	-925
2134	-765	-925
2128	-739	-929
2115	-711	-929
2116	-695	-926
2106	-683	-921
2034	-395	-923
2014	-298	-923
2009	-228	-923
1994	-179	-926
2001	-146	-922
1973	-102	-926
1973	-81	-926
1967	-74	-930
1959	-5	-925
1956	1	-923
1962	17	-928
1931.5	93.5	-927.5
1931	117.5	-925
1927	129	-928
1931	124	-929.5
1926	136	-929
1925	165	-924
1929	189	-930
1914	191	-929
1911	214	-930
1879	324	-926
1873	336	-923
1873	342	-922
1867	355	-926
1875	350	-925.5
1868	362	-928
1872	366	-924
1869	376	-925
1864	401	-925
1660	1393	-924
1656	1410	-921
1606	1585	-930
1582	1735	-921
1579	1756	-927
1571	1783	-929
1561	1796	-927
1559	1806	-927
1554	1814	-926
1552	1824	-921
1549	1834	-924
1548	1844	-926
1541	1850	-924
1545	1867	-927
1539	1874	-926
1540	1887	-927
1535	1896	-929
1534.5	1902.5	-924
1526	1912	-930
2349	-1806	-918
2348	-1791	-920
2185	-1078	-914
2177	-1065	-918
2184	-1069	-911
2173	-1054	-911
2173	-1045	-915
2167	-1032	-916
2171	-1025	-911
2171	-1016	-912
2170	-1006	-916
2169	-997	-914
2173.5	-985	-914.5
2181	-975	-915
2168	-969	-919
2163	-958	-912
2177	-955	-914
2158	-929	-914
2160	-912	-919
2127	-788	-916
2131	-781	-912
2124	-778	-919
2132	-765	-915
2109	-693	-914
2117	-686	-917
2035	-395	-915
2033	-387	-915
2014.67	-293.333	-915
2013	-284	-913
2002	-228	-912
1998	-193	-916
2000	-200	-915
1996	-186	-915
1995	-179	-917
1970	-102	-916
1970	-81	-916
1977	-33	-914
1960	-5	-918
1955	1.5	-913
1948	15	-911
1952	16	-914
1963	10	-915
1932.75	94.25	-915.25
1928.67	117.333	-914
1923	168	-915
1923	189	-915
1912	191	-920
1921	195	-916
1908.5	214	-916
1875.5	333	-913.5
1877	343	-915
1863	354	-915
1873	350	-913
1868	368	-916
1874	363	-914
1870	376	-917
1859	383.5	-916.5
1864	381	-915
1866	394	-917
1844	417	-915
1613	1592	-916
1581	1758	-918
1564	1800	-919
1555	1815	-912
1562	1810	-920
1555	1827	-913
1549	1834	-915
1546	1842	-915
1545	1855	-917
1537	1871	-914
1548	1870	-919
1537	1883	-915
1536.5	1905	-915.5
1529	1916	-912
2351	-1808	-908
2350	-1793	-910
2183	-1068	-901
2179	-1057	-904
2171	-1044	-905
2171	-1034	-908
2173	-1026	-902
2173	-1017	-904
2169	-1005	-906
2168	-997	-904
2174	-981	-908
2174	-972	-903
2177	-964	-908
2178	-946	-907
2167	-933	-908
2152	-883	-910
2132	-791	-910
2134	-782	-905
2109	-693	-905
2103	-682	-902
2081	-573	-902
2054	-489	-902
2035	-395	-906
2015	-294.5	-904
2016	-285	-906
2003	-228	-903
1998	-196.5	-906.5
1996	-186	-907
1993	-179	-908
1991	-151	-907
1972	-102	-904.5
1972	-95.5	-906
1971	-85.6667	-906.667
1967	-33	-901
1950	-5	-905
1948	8	-904
1952	1.5	-903.5
1944.5	15.5	-901.5
1929	94.5	-905.5
1932	96	-902
1924.5	105	-901
1935	105	-910
1931	115.5	-904.5
1923.67	166	-907
1913.33	194.333	-905.333
1912	202.5	-902.5
1913	212.5	-907.5
1885	314.5	-903
1876	337	-908
1875	343	-906
1869	355	-910
1873	352.5	-904
1867.5	365.5	-905
1867	375	-907
1863.5	384	-906.5
1862	394	-907
1855	406	-907
1864	401	-909
1852.5	415	-906
1860	413	-904
1849	438	-903
1853	446	-901
1653	1396	-902
1652	1406	-909
1615	1583	-906
1615	1593	-908
1580	1757	-908
1572.5	1785	-905.5
1565	1801	-905.5
1554	1815	-902
1561	1810	-910
1545	1828	-902
1552	1823	-901
1539	1848	-903
1544	1840	-904
1544	1866	-907
1540	1875	-907
1539	1887	-907
1530	1903	-906
2350	-1806	-895
2352	-1795	-900
2345	-1763	-897
2189	-1118	-891
2186	-1108	-893
2189	-1099	-897
2191	-1091	-898
2191	-1081	-897
2190	-1071	-894
2178	-1056	-894
2175	-1046	-897
2173	-1035	-899
2172	-1025	-892
2174	-1017	-894
2172	-1007	-898
2169	-997	-895
2169	-987	-900
2174	-989	-892
2169	-979	-896
2182	-975	-896
2171	-962	-896
2176	-946	-897
2164	-932	-897
2164	-888	-896
2153	-866	-899
2149	-822	-900
2150	-822	-891
2130	-785.5	-896.5
2106	-692	-894
2083	-574	-894
2081	-565	-895
2054	-485.5	-896
2034	-395	-897
2036	-384	-898.5
2034	-351	-897
2016	-294.5	-896
2017	-285	-898
2004	-228	-896
1995.5	-196	-897
1994	-186	-897
2010	-188	-896
1984	-151	-895
1986	-131	-899
1977	-102	-894
1976	-96	-895
1968	-81	-899
1971.5	-84.5	-892.5
1968	-33	-893
1950	-5	-896
1948	9	-896
1953.33	3.66667	-896
1947	15	-893
1950	16	-897
1943.67	43	-896.667
1946	65	-894
1928	98	-900
1933.33	95	-894.333
1926.5	105	-894
1931	105	-899
1923.67	116	-895
1933	112	-897
1917	188	-900
1909	193	-894
1913.5	194.5	-897.5
1908	208	-891
1911.67	204.333	-896.333
1912.5	212.5	-899
1905.5	287.5	-897
1887.5	295	-894.5
1887	305	-897
1883.5	314	-894
1876	336	-900
1881	330	-897
1878	343	-899
1874.5	353	-896.5
1866	368	-898
1871	363	-897
1865	375	-898
1863	384	-898
1861	394	-898
1859	407	-896.5
1860	400	-895
1855.5	416	-894.5
1850	424	-898
1847	434	-893
1851	445	-892
1850	479	-891
1684	1300	-898
1660	1393	-898
1649	1404	-899
1617	1585	-897
1613	1591	-897
1616	1606	-894
1624	1602	-894
1613	1637	-893
1587	1741	-895
1582	1759	-900
1562.5	1804.5	-895
1554	1815	-893
1552	1824	-892
1547	1831	-894
1546	1843	-896
1543	1853	-896
1543	1865	-897
1540	1876	-897
1528	1888	-896
1535	1881	-895
1533	1907	-898
1531	1918	-893
2353	-1809	-886
2351	-1794	-888
2346	-1764	-886
2344	-1750	-885
2188	-1117	-881
2187	-1108	-884
2188	-1098	-886
2188	-1090	-887
2187	-1079	-886
2190	-1072	-884
2180	-1057	-885
2175	-1046	-888
2173.5	-1035.5	-885.5
2174	-1026	-884
2169	-1015	-883
2166	-1004	-886
2170	-998	-886
2169	-987	-881
2165	-977	-885
2167	-969	-881
2168	-960	-885
2164	-941	-883
2159	-930	-886
2149	-881	-881
2155	-867	-890
2149	-839	-884
2138	-809	-888
2128	-789	-889
2130	-790	-881
2124	-779	-882
2123	-737	-881
2108	-693	-886
2085	-575	-886
2084	-566	-888
2078	-541	-886
2057	-490	-885
2034	-395	-888
2029	-350	-886
2016	-294.5	-887.5
2003	-228	-887
1993.5	-196.5	-887.5
1982	-131	-889
1978	-102	-886
1976	-96	-887
1969	-81	-882
1968	-33	-885
1952	-5	-884.5
1947	4.5	-886
1953	5.5	-885.5
1949	15.5	-887
1952	16	-881
1944	43.5	-882.5
1948	65	-887
1934	95	-887
1927.67	106.333	-885.667
1933	103	-888
1926	116.5	-885
1930	112	-888
1929	169	-885
1911	188	-884.5
1908	191.5	-885
1911	197	-890
1908	200	-884
1910.5	205.5	-885
1909	210	-890
1913.5	214	-885.5
1898	286	-881
1886.5	295	-886
1882	304	-887
1885.67	313.333	-885.667
1870	335	-889
1882.5	334.5	-888
1876	343	-886
1869	355	-886
1876	350	-889
1865.5	367.5	-886
1872	363	-885
1864.5	375	-885.5
1863	383.75	-885.5
1864	394.5	-887
1855	406	-883
1860	400	-882
1861	414	-888
1854.33	423.333	-887.667
1848	434.5	-885
1851	445	-884
1850	479	-883
1847	484	-889
1843	491	-885
1727	1069	-887
1729	1079	-888
1714	1086	-881
1730	1080	-881
1685	1291	-887
1687.5	1302	-886.5
1685	1319	-887
1678	1342	-884
1660.5	1393.5	-885
1649	1403	-890
1633	1566	-883
1618	1586	-889
1617	1618	-885
1610	1634	-882
1601	1660	-888
1581	1758	-890
1572.5	1785	-886
1563.5	1806	-886
1577	1803	-883
1552	1812	-882
1552	1824	-882
1546	1830	-884
1547	1843	-887
1545	1856	-888
1544	1866	-887
1538	1873	-886
1537	1884	-886
1533	1893	-889
1531	1905	-888
1534	1922	-886
2349	-1806	-873
2339	-1785	-872
2347	-1765	-876
2346	-1751	-875
2191	-1118	-873
2189	-1109	-875
2189	-1099	-877
2191	-1091	-878
2190	-1080	-877
2189	-1071	-874
2179	-1057	-875
2179	-1048	-879
2176	-1037	-872
2170	-1024	-872
2169	-1015	-873
2166	-1004	-876
2170	-998	-876
2170	-988	-872
2171	-980	-878
2167	-960	-876
2177	-955	-875
2161	-939	-872
2154	-928	-874
2154	-919	-872
2167	-915	-875
2152	-883	-873
2153	-875	-876
2152	-865.5	-875
2137	-817	-876
2140	-810	-880
2131	-790	-872
2123	-778	-872
2116.5	-715	-875
2110	-693	-878
2104	-683	-875
2079	-573	-874
2075	-540	-876
2082	-549	-872
2057	-490	-877
2035.5	-395	-876
2029	-350	-878
2013	-298	-874.5
2013	-290	-876
2004	-228	-879
1993.67	-197.667	-876.333
1986	-179	-871
1987	-151	-871
1979	-130	-880
1980	-130	-872
1976	-102	-877
1977	-96	-879
1970	-81	-875
1958	-33	-872
1955	-5	-873
1949	15	-878
1954	16	-874
1939	43	-873
1948	65	-879
1933.5	95	-878.5
1925.67	115	-877.333
1933.5	117	-872.5
1912	188	-873
1906	197	-880
1910.5	192	-878
1904.5	210	-876
1917	215	-875
1885	294.5	-876.5
1884	305	-879
1892	312	-877
1876	337	-876
1882	330	-873
1872	342	-872
1868	355	-877
1872	350	-875
1862	367	-872
1867	375	-875
1860.5	383.5	-873
1863	394	-875
1858	407	-876
1864	401	-877
1855.5	416	-878.5
1855.5	423	-874
1849	438	-871
1850	435	-878
1853	446	-877
1845	478	-872
1844	484	-879
1727	1069	-879
1725	1085	-878
1725	1093	-878
1722	1101	-874
1678	1277	-874
1683	1272	-879
1683	1289	-876
1685	1319	-878
1684	1322.5	-874
1673	1338	-873
1661	1365	-872
1626	1538	-874
1618	1564	-871
1580	1757	-880
1563	1805	-876
1556	1817	-874
1561	1810	-871
1553	1825	-873
1551	1836	-877
1547	1843	-877
1544	1854	-878
1546	1868	-879
1538	1872	-876
1535	1881	-876
1533.5	1894.5	-875.5
1528	1901	-876
1536	1924	-877
2349	-1806	-861
2344	-1788	-862
2341	-1761	-862
2191	-1119	-863
2188	-1109	-865
2189	-1099	-867
2186	-1088	-866
2186	-1079	-866
2183	-1068	-862
2185	-1059	-868
2176	-1047	-869
2180	-1049	-861
2174	-1027	-864
2172	-1017	-865
2169	-1005	-868
2171	-998	-867
2171	-988	-863
2169	-979	-868
2176	-972	-865
2162	-966	-869
2170	-961	-867
2175	-945	-868
2165	-933	-869
2160	-913	-863
2159	-885	-866
2155	-867	-863
2142	-836	-863
2141	-819	-869
2132	-807	-867
2127	-780	-865
2130	-773	-868
2119	-736	-870
2114	-727	-864
2112	-717	-864
2108	-709	-863
2104	-691	-866
2108	-684	-867
2083	-574	-867
2080	-565	-868
2074	-540	-867
2066	-530	-862
2073	-525	-869
2034	-395	-863
2023	-345.5	-867
2015	-298	-863
2011	-290	-867
2002.5	-228	-865.5
1994	-193	-863
2001	-200	-865
1985	-151	-862
1980	-130	-864
1978	-102	-862
1980	-102	-870
1975	-96	-870
1968	-81	-866
1957	-33	-864
1951	-5	-864
1950	1	-862
1961	2	-865
1948	15	-869
1951	16	-864
1951	44	-869
1927	94.5	-867.5
1936.5	93	-864.5
1925	111	-869
1931.67	115.667	-863.667
1914	188	-865
1911	190	-866
1890.5	285	-865.5
1890	312	-867
1878	337	-869
1876	343	-866
1867	355	-868
1872	352.5	-863
